Id,Sales
276,7245.524510509907
277,7245.524510509907
278,7245.524510509907
279,8535.175535324839
280,8535.175535324839
281,8415.272958202304
282,8415.272958202304
283,7245.524510509907
284,7245.524510509907
285,7245.524510509907
286,7245.524510509907
287,7245.524510509907
288,7245.524510509907
289,8415.272958202304
290,7245.524510509907
291,7245.524510509907
292,8535.175535324839
293,7245.524510509907
294,8535.175535324839
295,7245.524510509907
296,7245.524510509907
297,8415.272958202304
298,8535.175535324839
299,7245.524510509907
300,7245.524510509907
301,8535.175535324839
302,7245.524510509907
303,8535.175535324839
304,7245.524510509907
305,8415.272958202304
306,8415.272958202304
307,7245.524510509907
308,7562.773442879645
309,8415.272958202304
310,7245.524510509907
311,7245.524510509907
312,7245.524510509907
313,8415.272958202304
314,8415.272958202304
315,7245.524510509907
316,8535.175535324839
317,8415.272958202304
318,7245.524510509907
319,8415.272958202304
320,7245.524510509907
321,7245.524510509907
322,8415.272958202304
323,7245.524510509907
324,8415.272958202304
325,7245.524510509907
326,8535.175535324839
327,8415.272958202304
328,8535.175535324839
329,8535.175535324839
330,7245.524510509907
331,7245.524510509907
332,7245.524510509907
333,7245.524510509907
334,8535.175535324839
335,7245.524510509907
336,7245.524510509907
337,7245.524510509907
338,8535.175535324839
339,7245.524510509907
340,8535.175535324839
341,8415.272958202304
342,8535.175535324839
343,7245.524510509907
344,7245.524510509907
345,7245.524510509907
346,7245.524510509907
347,7245.524510509907
348,7245.524510509907
349,7245.524510509907
350,8535.175535324839
351,7245.524510509907
352,8535.175535324839
353,8415.272958202304
354,8535.175535324839
355,7245.524510509907
356,7245.524510509907
357,8535.175535324839
358,7245.524510509907
359,7245.524510509907
360,7245.524510509907
361,7245.524510509907
362,8535.175535324839
363,8415.272958202304
364,7245.524510509907
365,8535.175535324839
366,7245.524510509907
367,7245.524510509907
368,8415.272958202304
369,7245.524510509907
370,8415.272958202304
371,8415.272958202304
372,7245.524510509907
373,7245.524510509907
374,7245.524510509907
375,8415.272958202304
376,7245.524510509907
377,8415.272958202304
378,8415.272958202304
379,8535.175535324839
380,8415.272958202304
381,8415.272958202304
382,7245.524510509907
383,7245.524510509907
384,7245.524510509907
385,8535.175535324839
386,8415.272958202304
387,7245.524510509907
388,7245.524510509907
389,8415.272958202304
390,7245.524510509907
391,8535.175535324839
392,7245.524510509907
393,8415.272958202304
394,7245.524510509907
395,8415.272958202304
396,8415.272958202304
397,8535.175535324839
398,7245.524510509907
399,7245.524510509907
400,8415.272958202304
401,7245.524510509907
402,7245.524510509907
403,7245.524510509907
404,7245.524510509907
405,8415.272958202304
406,7245.524510509907
407,8535.175535324839
408,8535.175535324839
409,7245.524510509907
410,8535.175535324839
411,7245.524510509907
412,7245.524510509907
413,7245.524510509907
414,7245.524510509907
415,7245.524510509907
416,7245.524510509907
417,8415.272958202304
418,7245.524510509907
419,7245.524510509907
420,7245.524510509907
421,7245.524510509907
422,7245.524510509907
423,7245.524510509907
424,8535.175535324839
425,7245.524510509907
426,7245.524510509907
427,7245.524510509907
428,7245.524510509907
429,8535.175535324839
430,7245.524510509907
431,8535.175535324839
432,7245.524510509907
433,8535.175535324839
434,8535.175535324839
435,7245.524510509907
436,8415.272958202304
437,7245.524510509907
438,8415.272958202304
439,7245.524510509907
440,8415.272958202304
441,7245.524510509907
442,7245.524510509907
443,7245.524510509907
444,7245.524510509907
445,8535.175535324839
446,7245.524510509907
447,8415.272958202304
448,7245.524510509907
449,7245.524510509907
450,7245.524510509907
451,7245.524510509907
452,8535.175535324839
453,8415.272958202304
454,7245.524510509907
455,7245.524510509907
456,7245.524510509907
457,7245.524510509907
458,8415.272958202304
459,7245.524510509907
460,8415.272958202304
461,7245.524510509907
462,7245.524510509907
463,7245.524510509907
464,7245.524510509907
465,7245.524510509907
466,7245.524510509907
467,7245.524510509907
468,7245.524510509907
469,7245.524510509907
470,7245.524510509907
471,7245.524510509907
472,7245.524510509907
473,7245.524510509907
474,7245.524510509907
475,7245.524510509907
476,8535.175535324839
477,7245.524510509907
478,8415.272958202304
479,7245.524510509907
480,8535.175535324839
481,7245.524510509907
482,7245.524510509907
483,7245.524510509907
484,7245.524510509907
485,8535.175535324839
486,7245.524510509907
487,8415.272958202304
488,7245.524510509907
489,7245.524510509907
490,7245.524510509907
491,8415.272958202304
492,7245.524510509907
493,7245.524510509907
494,8535.175535324839
495,7245.524510509907
496,7245.524510509907
497,7245.524510509907
498,7245.524510509907
499,8415.272958202304
500,7245.524510509907
501,7245.524510509907
502,7245.524510509907
503,8535.175535324839
504,7245.524510509907
505,7245.524510509907
506,7245.524510509907
507,7245.524510509907
508,8415.272958202304
509,7245.524510509907
510,7245.524510509907
511,7245.524510509907
512,8535.175535324839
513,7245.524510509907
514,7245.524510509907
515,8415.272958202304
516,7245.524510509907
517,7245.524510509907
518,8415.272958202304
519,7245.524510509907
520,8415.272958202304
521,7245.524510509907
522,7245.524510509907
523,7245.524510509907
524,7245.524510509907
525,8415.272958202304
526,8415.272958202304
527,8415.272958202304
528,8415.272958202304
529,7245.524510509907
530,8535.175535324839
531,7245.524510509907
532,8535.175535324839
533,8415.272958202304
534,7245.524510509907
535,8415.272958202304
536,7245.524510509907
537,7245.524510509907
538,8535.175535324839
539,8415.272958202304
540,8415.272958202304
541,8415.272958202304
542,7245.524510509907
543,7245.524510509907
544,7245.524510509907
545,7245.524510509907
546,7245.524510509907
547,7245.524510509907
548,7245.524510509907
549,7245.524510509907
550,7245.524510509907
551,8415.272958202304
552,7245.524510509907
553,7245.524510509907
554,8415.272958202304
555,7245.524510509907
556,8415.272958202304
557,7245.524510509907
558,7245.524510509907
559,8535.175535324839
560,7245.524510509907
561,8535.175535324839
562,7245.524510509907
563,7245.524510509907
564,8415.272958202304
565,7245.524510509907
566,8415.272958202304
567,8535.175535324839
568,7245.524510509907
569,8415.272958202304
570,8415.272958202304
571,7245.524510509907
572,7245.524510509907
573,7245.524510509907
574,7245.524510509907
575,8535.175535324839
576,8535.175535324839
577,7245.524510509907
578,7245.524510509907
579,7245.524510509907
580,7245.524510509907
581,7245.524510509907
582,7245.524510509907
583,7245.524510509907
584,7245.524510509907
585,8415.272958202304
586,8535.175535324839
587,7245.524510509907
588,7245.524510509907
589,8415.272958202304
590,7245.524510509907
591,8415.272958202304
592,7245.524510509907
593,8535.175535324839
594,8535.175535324839
595,7245.524510509907
596,8415.272958202304
597,7245.524510509907
598,7245.524510509907
599,8535.175535324839
600,8535.175535324839
601,7245.524510509907
602,7245.524510509907
603,7245.524510509907
604,7245.524510509907
605,7245.524510509907
606,7245.524510509907
607,7245.524510509907
608,7245.524510509907
609,7245.524510509907
610,7245.524510509907
611,7245.524510509907
612,7245.524510509907
613,7245.524510509907
614,8415.272958202304
615,7245.524510509907
616,7245.524510509907
617,8535.175535324839
618,7245.524510509907
619,7245.524510509907
620,8415.272958202304
621,8415.272958202304
622,8415.272958202304
623,7245.524510509907
624,8415.272958202304
625,7245.524510509907
626,7245.524510509907
627,7245.524510509907
628,7245.524510509907
629,7245.524510509907
630,7245.524510509907
631,8535.175535324839
632,8415.272958202304
633,7245.524510509907
634,8415.272958202304
635,7245.524510509907
636,7245.524510509907
637,8535.175535324839
638,7245.524510509907
639,7245.524510509907
640,8535.175535324839
641,7245.524510509907
642,8415.272958202304
643,7245.524510509907
644,7245.524510509907
645,7245.524510509907
646,7245.524510509907
647,7245.524510509907
648,7245.524510509907
649,7245.524510509907
650,7245.524510509907
651,8415.272958202304
652,7245.524510509907
653,8535.175535324839
654,7245.524510509907
655,8415.272958202304
656,7245.524510509907
657,8535.175535324839
658,8415.272958202304
659,7245.524510509907
660,7245.524510509907
661,7245.524510509907
662,7562.773442879645
663,7245.524510509907
664,8415.272958202304
665,7245.524510509907
666,7245.524510509907
667,7245.524510509907
668,8535.175535324839
669,8415.272958202304
670,7245.524510509907
671,7245.524510509907
672,8535.175535324839
673,7245.524510509907
674,8535.175535324839
675,7245.524510509907
676,8535.175535324839
677,8415.272958202304
678,8535.175535324839
679,7245.524510509907
680,7245.524510509907
681,7245.524510509907
682,8535.175535324839
683,7245.524510509907
684,7245.524510509907
685,8415.272958202304
686,7245.524510509907
687,8415.272958202304
688,8415.272958202304
689,8415.272958202304
690,7245.524510509907
691,8535.175535324839
692,7245.524510509907
693,7245.524510509907
694,7245.524510509907
695,7245.524510509907
696,7245.524510509907
697,7245.524510509907
698,7245.524510509907
699,7245.524510509907
700,7245.524510509907
701,8535.175535324839
702,7245.524510509907
703,8415.272958202304
704,8535.175535324839
705,7245.524510509907
706,8535.175535324839
707,7245.524510509907
708,7245.524510509907
709,7245.524510509907
710,7245.524510509907
711,8415.272958202304
712,7245.524510509907
713,7245.524510509907
714,7245.524510509907
715,7245.524510509907
716,7245.524510509907
717,8535.175535324839
718,8415.272958202304
719,7245.524510509907
720,8535.175535324839
721,7245.524510509907
722,8415.272958202304
723,8415.272958202304
724,7245.524510509907
725,7245.524510509907
726,8415.272958202304
727,7245.524510509907
728,8535.175535324839
729,7245.524510509907
730,8415.272958202304
731,8535.175535324839
732,7562.773442879645
733,7245.524510509907
734,7245.524510509907
735,7245.524510509907
736,8535.175535324839
737,7245.524510509907
738,8415.272958202304
739,7245.524510509907
740,7245.524510509907
741,7245.524510509907
742,7245.524510509907
743,8415.272958202304
744,8535.175535324839
745,8535.175535324839
746,8415.272958202304
747,8535.175535324839
748,7245.524510509907
749,7245.524510509907
750,7245.524510509907
751,7245.524510509907
752,8415.272958202304
753,7245.524510509907
754,8415.272958202304
755,8535.175535324839
756,7245.524510509907
757,7245.524510509907
758,7245.524510509907
759,8415.272958202304
760,7245.524510509907
761,7245.524510509907
762,7245.524510509907
763,7245.524510509907
764,8535.175535324839
765,7245.524510509907
766,7245.524510509907
767,7245.524510509907
768,7245.524510509907
769,7245.524510509907
770,7245.524510509907
771,8415.272958202304
772,8535.175535324839
773,7245.524510509907
774,7245.524510509907
775,7245.524510509907
776,7245.524510509907
777,7245.524510509907
778,7245.524510509907
779,7245.524510509907
780,8415.272958202304
781,7245.524510509907
782,8415.272958202304
783,7245.524510509907
784,6952.197940431453
785,8535.175535324839
786,7245.524510509907
787,7245.524510509907
788,7245.524510509907
789,7245.524510509907
790,8415.272958202304
791,7245.524510509907
792,8415.272958202304
793,8535.175535324839
794,7245.524510509907
795,7245.524510509907
796,7245.524510509907
797,7245.524510509907
798,8415.272958202304
799,7245.524510509907
800,7245.524510509907
801,8415.272958202304
802,7245.524510509907
803,7245.524510509907
804,7245.524510509907
805,7245.524510509907
806,8415.272958202304
807,7562.773442879645
808,8415.272958202304
809,8415.272958202304
810,7245.524510509907
811,8415.272958202304
812,7245.524510509907
813,8415.272958202304
814,8535.175535324839
815,7245.524510509907
816,8535.175535324839
817,8535.175535324839
818,8415.272958202304
819,8535.175535324839
820,7245.524510509907
821,8415.272958202304
822,7245.524510509907
823,7245.524510509907
824,6952.197940431453
825,8415.272958202304
826,8415.272958202304
827,7245.524510509907
828,8415.272958202304
829,8415.272958202304
830,8415.272958202304
831,8415.272958202304
832,8415.272958202304
833,7245.524510509907
834,7245.524510509907
835,7245.524510509907
836,7245.524510509907
837,8535.175535324839
838,7245.524510509907
839,7245.524510509907
840,8415.272958202304
841,7245.524510509907
842,7245.524510509907
843,8415.272958202304
844,7245.524510509907
845,7245.524510509907
846,7245.524510509907
847,7245.524510509907
848,7245.524510509907
849,7245.524510509907
850,7245.524510509907
851,7245.524510509907
852,7245.524510509907
853,7245.524510509907
854,8535.175535324839
855,8535.175535324839
856,8415.272958202304
857,10477.826206767642
858,6911.560489782813
859,7245.524510509907
860,7245.524510509907
861,7245.524510509907
862,7245.524510509907
863,7245.524510509907
864,8415.272958202304
865,8415.272958202304
866,7245.524510509907
867,7245.524510509907
868,8535.175535324839
869,8415.272958202304
870,7245.524510509907
871,7245.524510509907
872,8415.272958202304
873,7245.524510509907
874,7245.524510509907
875,7245.524510509907
876,7245.524510509907
877,8535.175535324839
878,7245.524510509907
879,7245.524510509907
880,8415.272958202304
881,7245.524510509907
882,7245.524510509907
883,7245.524510509907
884,7245.524510509907
885,7245.524510509907
886,8415.272958202304
887,8415.272958202304
888,8415.272958202304
889,8415.272958202304
890,7245.524510509907
891,7245.524510509907
892,7245.524510509907
893,7245.524510509907
894,7245.524510509907
895,7245.524510509907
896,7245.524510509907
897,7245.524510509907
898,7245.524510509907
899,7245.524510509907
900,7245.524510509907
901,7245.524510509907
902,8535.175535324839
903,7245.524510509907
904,8415.272958202304
905,8415.272958202304
906,7245.524510509907
907,8415.272958202304
908,8415.272958202304
909,8535.175535324839
910,7245.524510509907
911,7245.524510509907
912,7245.524510509907
913,8535.175535324839
914,7245.524510509907
915,7245.524510509907
916,7245.524510509907
917,8535.175535324839
918,8535.175535324839
919,7245.524510509907
920,7245.524510509907
921,8535.175535324839
922,7245.524510509907
923,7245.524510509907
924,7245.524510509907
925,7245.524510509907
926,8415.272958202304
927,8415.272958202304
928,8415.272958202304
929,8535.175535324839
930,7245.524510509907
931,7245.524510509907
932,8535.175535324839
933,8415.272958202304
934,7245.524510509907
935,8415.272958202304
936,7245.524510509907
937,7245.524510509907
938,7245.524510509907
939,7245.524510509907
940,8415.272958202304
941,7245.524510509907
942,7245.524510509907
943,7245.524510509907
944,7245.524510509907
945,7245.524510509907
946,7245.524510509907
947,7245.524510509907
948,7245.524510509907
949,7245.524510509907
950,7245.524510509907
951,7245.524510509907
952,8415.272958202304
953,8415.272958202304
954,8415.272958202304
955,7562.773442879645
956,8415.272958202304
957,8415.272958202304
958,7245.524510509907
959,7562.773442879645
960,7245.524510509907
961,7245.524510509907
962,8415.272958202304
963,7245.524510509907
964,7245.524510509907
965,8535.175535324839
966,8415.272958202304
967,7245.524510509907
968,8535.175535324839
969,7245.524510509907
970,7245.524510509907
971,8535.175535324839
972,7245.524510509907
973,8535.175535324839
974,8415.272958202304
975,7245.524510509907
976,8415.272958202304
977,7245.524510509907
978,7245.524510509907
979,7245.524510509907
980,7245.524510509907
981,7245.524510509907
982,7245.524510509907
983,7245.524510509907
984,8535.175535324839
985,7245.524510509907
986,7245.524510509907
987,8535.175535324839
988,8415.272958202304
989,8415.272958202304
990,8535.175535324839
991,8535.175535324839
992,8535.175535324839
993,7245.524510509907
994,7245.524510509907
995,8415.272958202304
996,8535.175535324839
997,8535.175535324839
998,7245.524510509907
999,8535.175535324839
1000,8415.272958202304
1001,7245.524510509907
1002,7245.524510509907
1003,7245.524510509907
1004,7245.524510509907
1005,8535.175535324839
1006,8415.272958202304
1007,8535.175535324839
1008,7245.524510509907
1009,7245.524510509907
1010,7245.524510509907
1011,8415.272958202304
1012,7245.524510509907
1013,7245.524510509907
1014,8415.272958202304
1015,8535.175535324839
1016,7245.524510509907
1017,7245.524510509907
1018,7245.524510509907
1019,7245.524510509907
1020,7245.524510509907
1021,8415.272958202304
1022,8415.272958202304
1023,8535.175535324839
1024,8415.272958202304
1025,7245.524510509907
1026,7245.524510509907
1027,7245.524510509907
1028,8415.272958202304
1029,8535.175535324839
1030,8535.175535324839
1031,8415.272958202304
1032,7245.524510509907
1033,7245.524510509907
1034,7245.524510509907
1035,8535.175535324839
1036,8535.175535324839
1037,7245.524510509907
1038,8415.272958202304
1039,8535.175535324839
1040,8535.175535324839
1041,7245.524510509907
1042,8415.272958202304
1043,7245.524510509907
1044,8535.175535324839
1045,7245.524510509907
1046,7245.524510509907
1047,7245.524510509907
1048,7245.524510509907
1049,8415.272958202304
1050,8535.175535324839
1051,8415.272958202304
1052,8415.272958202304
1053,7245.524510509907
1054,7245.524510509907
1055,7245.524510509907
1056,7245.524510509907
1057,8535.175535324839
1058,7245.524510509907
1059,7245.524510509907
1060,8415.272958202304
1061,7245.524510509907
1062,7245.524510509907
1063,7245.524510509907
1064,7245.524510509907
1065,8535.175535324839
1066,8415.272958202304
1067,7245.524510509907
1068,8415.272958202304
1069,7245.524510509907
1070,8415.272958202304
1071,7245.524510509907
1072,7245.524510509907
1073,8415.272958202304
1074,8415.272958202304
1075,8535.175535324839
1076,7245.524510509907
1077,8415.272958202304
1078,7245.524510509907
1079,7245.524510509907
1080,7245.524510509907
1081,7245.524510509907
1082,7245.524510509907
1083,7245.524510509907
1084,7245.524510509907
1085,7245.524510509907
1086,7245.524510509907
1087,7245.524510509907
1088,7245.524510509907
1089,7245.524510509907
1090,7562.773442879645
1091,7245.524510509907
1092,7245.524510509907
1093,7245.524510509907
1094,8415.272958202304
1095,8415.272958202304
1096,7245.524510509907
1097,7245.524510509907
1098,7245.524510509907
1099,7245.524510509907
1100,7245.524510509907
1101,7245.524510509907
1102,7245.524510509907
1103,7245.524510509907
1104,7245.524510509907
1105,7245.524510509907
1106,7245.524510509907
1107,7245.524510509907
1108,7245.524510509907
1109,8415.272958202304
1110,8415.272958202304
1111,7245.524510509907
1112,7245.524510509907
1113,8415.272958202304
1114,7245.524510509907
1115,7245.524510509907
1116,8415.272958202304
1117,8415.272958202304
1118,8535.175535324839
1119,7245.524510509907
1120,8415.272958202304
1121,7245.524510509907
1122,7245.524510509907
1123,8415.272958202304
1124,8535.175535324839
1125,7245.524510509907
1126,8415.272958202304
1127,8415.272958202304
1128,7245.524510509907
1129,8415.272958202304
1130,8415.272958202304
1131,7245.524510509907
1132,7245.524510509907
1133,7245.524510509907
1134,7245.524510509907
1135,8535.175535324839
1136,8535.175535324839
1137,8415.272958202304
1138,8415.272958202304
1139,7245.524510509907
1140,7245.524510509907
1141,7245.524510509907
1142,7245.524510509907
1143,7245.524510509907
1144,7245.524510509907
1145,8415.272958202304
1146,7245.524510509907
1147,7245.524510509907
1148,8535.175535324839
1149,7245.524510509907
1150,8535.175535324839
1151,7245.524510509907
1152,7245.524510509907
1153,8415.272958202304
1154,8535.175535324839
1155,7245.524510509907
1156,7245.524510509907
1157,8535.175535324839
1158,7245.524510509907
1159,8535.175535324839
1160,7245.524510509907
1161,8415.272958202304
1162,8415.272958202304
1163,7245.524510509907
1164,7562.773442879645
1165,8415.272958202304
1166,7245.524510509907
1167,7245.524510509907
1168,7245.524510509907
1169,8415.272958202304
1170,8415.272958202304
1171,7245.524510509907
1172,8535.175535324839
1173,8415.272958202304
1174,7245.524510509907
1175,8415.272958202304
1176,7245.524510509907
1177,7245.524510509907
1178,8415.272958202304
1179,7245.524510509907
1180,8415.272958202304
1181,7245.524510509907
1182,8535.175535324839
1183,8415.272958202304
1184,8535.175535324839
1185,8535.175535324839
1186,7245.524510509907
1187,7245.524510509907
1188,7245.524510509907
1189,7245.524510509907
1190,8535.175535324839
1191,7245.524510509907
1192,7245.524510509907
1193,7245.524510509907
1194,8535.175535324839
1195,7245.524510509907
1196,8535.175535324839
1197,8415.272958202304
1198,8535.175535324839
1199,7245.524510509907
1200,7245.524510509907
1201,7245.524510509907
1202,7245.524510509907
1203,7245.524510509907
1204,7245.524510509907
1205,7245.524510509907
1206,8535.175535324839
1207,7245.524510509907
1208,8535.175535324839
1209,8415.272958202304
1210,8535.175535324839
1211,7245.524510509907
1212,7245.524510509907
1213,8535.175535324839
1214,7245.524510509907
1215,7245.524510509907
1216,7245.524510509907
1217,7245.524510509907
1218,8535.175535324839
1219,8415.272958202304
1220,7245.524510509907
1221,8535.175535324839
1222,7245.524510509907
1223,7245.524510509907
1224,8415.272958202304
1225,7245.524510509907
1226,8415.272958202304
1227,8415.272958202304
1228,7245.524510509907
1229,7245.524510509907
1230,7245.524510509907
1231,8415.272958202304
1232,7245.524510509907
1233,8415.272958202304
1234,8415.272958202304
1235,8535.175535324839
1236,8415.272958202304
1237,8415.272958202304
1238,7245.524510509907
1239,7245.524510509907
1240,7245.524510509907
1241,8535.175535324839
1242,8415.272958202304
1243,7245.524510509907
1244,7245.524510509907
1245,8415.272958202304
1246,7245.524510509907
1247,8535.175535324839
1248,7245.524510509907
1249,8415.272958202304
1250,7245.524510509907
1251,8415.272958202304
1252,8415.272958202304
1253,8535.175535324839
1254,7245.524510509907
1255,7245.524510509907
1256,8415.272958202304
1257,7245.524510509907
1258,7245.524510509907
1259,7245.524510509907
1260,7245.524510509907
1261,8415.272958202304
1262,7245.524510509907
1263,8535.175535324839
1264,8535.175535324839
1265,7245.524510509907
1266,8535.175535324839
1267,7245.524510509907
1268,7245.524510509907
1269,7245.524510509907
1270,7245.524510509907
1271,7245.524510509907
1272,7245.524510509907
1273,8415.272958202304
1274,7245.524510509907
1275,7245.524510509907
1276,7245.524510509907
1277,7245.524510509907
1278,7245.524510509907
1279,7245.524510509907
1280,8535.175535324839
1281,7245.524510509907
1282,7245.524510509907
1283,7245.524510509907
1284,7245.524510509907
1285,8535.175535324839
1286,7245.524510509907
1287,8535.175535324839
1288,7245.524510509907
1289,8535.175535324839
1290,8535.175535324839
1291,7245.524510509907
1292,8415.272958202304
1293,7245.524510509907
1294,8415.272958202304
1295,7245.524510509907
1296,8415.272958202304
1297,7245.524510509907
1298,7245.524510509907
1299,7245.524510509907
1300,7245.524510509907
1301,8535.175535324839
1302,7245.524510509907
1303,8415.272958202304
1304,7245.524510509907
1305,7245.524510509907
1306,7245.524510509907
1307,7245.524510509907
1308,8535.175535324839
1309,8415.272958202304
1310,7245.524510509907
1311,7245.524510509907
1312,7245.524510509907
1313,7245.524510509907
1314,8415.272958202304
1315,7245.524510509907
1316,8415.272958202304
1317,7245.524510509907
1318,7245.524510509907
1319,7245.524510509907
1320,7245.524510509907
1321,7245.524510509907
1322,7245.524510509907
1323,7245.524510509907
1324,7245.524510509907
1325,7245.524510509907
1326,7245.524510509907
1327,7245.524510509907
1328,7245.524510509907
1329,7245.524510509907
1330,7245.524510509907
1331,7245.524510509907
1332,8535.175535324839
1333,7245.524510509907
1334,8415.272958202304
1335,7245.524510509907
1336,8535.175535324839
1337,7245.524510509907
1338,7245.524510509907
1339,7245.524510509907
1340,7245.524510509907
1341,8535.175535324839
1342,7245.524510509907
1343,8415.272958202304
1344,7245.524510509907
1345,7245.524510509907
1346,7245.524510509907
1347,8415.272958202304
1348,7245.524510509907
1349,7245.524510509907
1350,8535.175535324839
1351,7245.524510509907
1352,7245.524510509907
1353,7245.524510509907
1354,7245.524510509907
1355,8415.272958202304
1356,7245.524510509907
1357,7245.524510509907
1358,7245.524510509907
1359,8535.175535324839
1360,7245.524510509907
1361,7245.524510509907
1362,7245.524510509907
